435.09	431.14	429.01	427.45	426.17	425.07	424.08	423.17	422.32	421.52	420.75	420.02	419.3	418.6	417.92	417.25	416.59	415.93	415.28	414.63	413.99	413.34	412.69	412.04	411.39	410.74	410.07	409.41	408.73	408.05	407.36	406.65	405.94	405.22	404.48	403.73	402.96	402.18	401.38	400.56	399.73	398.87	397.99	397.09	396.16	395.21	394.23	393.21	392.17	391.09	389.97	388.82	387.62	386.38	385.09	383.75	382.35	380.9	379.38	377.8	376.14	374.4	372.57	370.65	368.63	366.5	364.25	361.87	359.35	356.67	353.82	350.78
435.09	429.44	426.34	424.37	422.9	421.71	420.69	419.8	418.99	418.24	417.55	416.9	416.29	415.71	415.15	414.62	414.1	413.61	413.13	412.66	412.21	411.76	411.33	410.91	410.5	410.09	409.7	409.31	408.92	408.54	408.17	407.8	407.44	407.08	406.72	406.37	406.02	405.68	405.33	404.99	404.65	404.32	403.98	403.65	403.31	402.98	402.65	402.32	401.99	401.66	401.33	400.99	400.66	400.33	399.99	399.66	399.32	398.98	398.64	398.3	397.95	397.61	397.26	396.9	396.55	396.19	395.82	395.46	395.09	394.71	394.33	393.94
435.09	430.06	427.19	425.17	423.55	422.16	420.94	419.83	418.81	417.86	416.97	416.12	415.31	414.54	413.8	413.09	412.4	411.73	411.08	410.45	409.83	409.23	408.64	408.07	407.51	406.95	406.41	405.88	405.35	404.84	404.33	403.83	403.33	402.84	402.36	401.87	401.4	400.93	400.46	399.99	399.53	399.07	398.61	398.16	397.7	397.25	396.8	396.34	395.89	395.44	394.99	394.53	394.08	393.62	393.16	392.7	392.23	391.76	391.29	390.82	390.34	389.86	389.37	388.87	388.37	387.87	387.36	386.84	386.31	385.77	385.23	384.67
435.09	430.26	427.26	424.99	423.09	421.44	419.95	418.59	417.33	416.14	415.02	413.96	412.94	411.97	411.03	410.12	409.25	408.4	407.58	406.78	405.99	405.23	404.49	403.76	403.05	402.36	401.67	401	400.34	399.69	399.05	398.42	397.8	397.18	396.57	395.97	395.38	394.79	394.2	393.62	393.04	392.46	391.89	391.32	390.75	390.18	389.61	389.05	388.48	387.91	387.34	386.76	386.19	385.61	385.03	384.44	383.85	383.25	382.65	382.04	381.42	380.8	380.17	379.53	378.87	378.21	377.54	376.85	376.15	375.43	374.7	373.96
435.09	429.9	427.46	425.85	424.61	423.57	422.67	421.87	421.14	420.47	419.84	419.25	418.69	418.16	417.65	417.16	416.69	416.24	415.8	415.37	414.95	414.55	414.15	413.76	413.38	413.01	412.64	412.28	411.92	411.57	411.23	410.88	410.55	410.21	409.88	409.55	409.23	408.9	408.58	408.26	407.94	407.62	407.31	406.99	406.68	406.36	406.05	405.73	405.42	405.11	404.79	404.47	404.15	403.84	403.52	403.19	402.87	402.54	402.21	401.88	401.55	401.21	400.87	400.53	400.18	399.83	399.48	399.12	398.75	398.39	398.01	397.63
435.09	430.51	427.91	425.97	424.36	422.94	421.66	420.46	419.33	418.25	417.21	416.19	415.2	414.21	413.24	412.26	411.29	410.32	409.34	408.36	407.36	406.35	405.32	404.28	403.22	402.14	401.03	399.89	398.73	397.53	396.31	395.04	393.73	392.39	390.99	389.55	388.05	386.5	384.88	383.2	381.44	379.61	377.69	375.69	373.59	371.38	369.06	366.61	364.03	361.3	358.41	355.34	352.09	348.62	344.92	340.97	336.73	332.18	327.29	322.02	316.32	310.15	303.46	296.19	288.26	279.63	270.2	259.91	248.68	236.46	223.19	208.87
435.09	428.29	424.81	422.63	421.01	419.69	418.57	417.58	416.69	415.87	415.11	414.39	413.72	413.08	412.47	411.88	411.32	410.78	410.25	409.74	409.25	408.76	408.29	407.83	407.38	406.94	406.51	406.09	405.67	405.26	404.85	404.45	404.06	403.67	403.29	402.91	402.53	402.16	401.79	401.42	401.05	400.69	400.33	399.97	399.61	399.25	398.9	398.54	398.19	397.83	397.48	397.12	396.77	396.41	396.05	395.69	395.34	394.97	394.61	394.25	393.88	393.51	393.14	392.76	392.39	392	391.62	391.23	390.84	390.44	390.04	389.63
435.09	428.89	426.11	424.39	423.1	422.06	421.17	420.38	419.67	419.02	418.41	417.85	417.31	416.8	416.32	415.86	415.41	414.98	414.56	414.16	413.77	413.39	413.02	412.65	412.3	411.95	411.6	411.27	410.94	410.61	410.29	409.97	409.66	409.35	409.05	408.75	408.45	408.15	407.85	407.56	407.27	406.98	406.69	406.4	406.12	405.83	405.55	405.26	404.98	404.7	404.41	404.13	403.84	403.56	403.27	402.99	402.7	402.41	402.12	401.83	401.53	401.24	400.94	400.64	400.34	400.03	399.73	399.41	399.1	398.78	398.46	398.14
435.09	429.25	425.96	423.6	421.69	420.05	418.59	417.27	416.05	414.91	413.84	412.83	411.86	410.94	410.05	409.2	408.37	407.57	406.8	406.04	405.31	404.6	403.9	403.22	402.55	401.89	401.25	400.62	400	399.39	398.79	398.2	397.62	397.04	396.47	395.91	395.35	394.8	394.25	393.71	393.16	392.63	392.09	391.56	391.03	390.5	389.97	389.45	388.92	388.39	387.86	387.34	386.81	386.27	385.74	385.2	384.66	384.12	383.57	383.02	382.46	381.9	381.33	380.76	380.18	379.59	378.99	378.38	377.77	377.14	376.51	375.86
435.09	429.18	425.68	423.07	420.92	419.05	417.37	415.84	414.43	413.1	411.85	410.67	409.54	408.46	407.42	406.42	405.46	404.52	403.61	402.73	401.88	401.04	400.23	399.43	398.65	397.89	397.15	396.41	395.69	394.99	394.29	393.61	392.93	392.26	391.6	390.95	390.31	389.67	389.04	388.41	387.79	387.17	386.55	385.94	385.32	384.71	384.11	383.5	382.89	382.28	381.67	381.06	380.44	379.83	379.21	378.58	377.96	377.32	376.69	376.04	375.39	374.73	374.07	373.39	372.7	372.01	371.3	370.58	369.85	369.11	368.35	367.57
