39.068	43.003	45.1	46.604	47.8	48.804	49.673	50.441	51.131	51.758	52.334	52.868	53.366	53.834	54.277	54.698	55.102	55.491	55.868	56.235	56.594	56.949	57.299	57.647	57.996	58.345	58.697	59.053	59.415	59.783	60.159	60.543	60.939	61.345	61.765	62.198	62.646	63.111	63.593	64.094	64.616	65.159	65.725	66.315	66.932	67.576	68.25	68.955	69.694	70.468	71.28	72.133	73.028	73.97	74.96	76.003	77.101	78.26	79.482	80.774	82.14	83.587	85.12	86.746	88.474	90.312	92.27	94.358	96.59	98.977	101.54	104.29
41.697	47.338	50.376	52.231	53.517	54.463	55.175	55.713	56.111	56.396	56.585	56.692	56.729	56.705	56.627	56.503	56.338	56.138	55.909	55.653	55.374	55.077	54.763	54.435	54.098	53.752	53.399	53.042	52.681	52.319	51.957	51.595	51.236	50.88	50.528	50.18	49.838	49.501	49.171	48.849	48.533	48.225	47.925	47.634	47.351	47.078	46.813	46.557	46.312	46.075	45.848	45.631	45.424	45.226	45.04	44.862	44.695	44.538	44.391	44.255	44.129	44.013	43.908	43.814	43.73	43.657	43.595	43.543	43.502	43.473	43.454	43.447
40.156	45.164	47.937	49.789	51.159	52.214	53.038	53.683	54.178	54.548	54.813	54.985	55.077	55.098	55.059	54.965	54.825	54.643	54.427	54.18	53.906	53.611	53.297	52.967	52.625	52.274	51.914	51.55	51.182	50.813	50.444	50.076	49.712	49.35	48.994	48.644	48.3	47.963	47.635	47.315	47.004	46.702	46.411	46.129	45.858	45.599	45.35	45.112	44.886	44.672	44.47	44.28	44.102	43.937	43.784	43.644	43.517	43.402	43.301	43.213	43.139	43.077	43.03	42.997	42.978	42.974	42.984	43.01	43.05	43.106	43.178	43.267
39.388	44.183	47.072	49.146	50.749	52.027	53.057	53.886	54.546	55.063	55.455	55.736	55.921	56.02	56.044	56.001	55.9	55.747	55.549	55.312	55.042	54.743	54.42	54.077	53.718	53.346	52.964	52.574	52.181	51.785	51.388	50.993	50.601	50.214	49.833	49.459	49.093	48.736	48.389	48.052	47.727	47.413	47.113	46.824	46.55	46.289	46.042	45.809	45.591	45.388	45.201	45.028	44.872	44.731	44.607	44.499	44.408	44.334	44.277	44.238	44.217	44.214	44.23	44.265	44.319	44.394	44.49	44.606	44.745	44.906	45.091	45.3
43.501	48.672	51.032	52.506	53.553	54.332	54.919	55.359	55.68	55.901	56.038	56.103	56.105	56.052	55.953	55.811	55.634	55.425	55.189	54.93	54.651	54.355	54.046	53.725	53.395	53.058	52.716	52.37	52.022	51.673	51.326	50.98	50.636	50.297	49.961	49.631	49.307	48.988	48.677	48.373	48.076	47.787	47.507	47.235	46.972	46.717	46.472	46.236	46.01	45.793	45.586	45.389	45.201	45.023	44.856	44.698	44.551	44.413	44.286	44.169	44.063	43.967	43.881	43.806	43.741	43.687	43.645	43.612	43.591	43.581	43.583	43.596
41.825	46.397	48.98	50.898	52.478	53.851	55.084	56.219	57.279	58.284	59.245	60.173	61.077	61.961	62.831	63.692	64.548	65.403	66.258	67.118	67.986	68.863	69.753	70.657	71.579	72.52	73.484	74.472	75.487	76.533	77.611	78.724	79.876	81.069	82.308	83.595	84.935	86.33	87.788	89.31	90.904	92.574	94.326	96.169	98.107	100.15	102.31	104.59	107	109.56	112.29	115.18	118.27	121.56	125.09	128.87	132.93	137.3	142.01	147.11	152.62	158.61	165.11	172.2	179.93	188.37	197.6	207.69	218.71	230.72	243.78	257.88
46.737	53.522	56.935	58.982	60.392	61.425	62.198	62.776	63.2	63.497	63.687	63.786	63.806	63.757	63.65	63.49	63.286	63.043	62.765	62.459	62.127	61.774	61.404	61.019	60.622	60.217	59.803	59.385	58.964	58.541	58.118	57.697	57.277	56.863	56.451	56.046	55.647	55.254	54.869	54.492	54.123	53.763	53.412	53.071	52.74	52.418	52.106	51.806	51.515	51.235	50.967	50.708	50.461	50.225	50	49.786	49.583	49.392	49.212	49.043	48.886	48.74	48.605	48.482	48.37	48.271	48.183	48.106	48.042	47.989	47.948	47.92
46.802	52.981	55.695	57.287	58.373	59.158	59.732	60.149	60.439	60.625	60.723	60.745	60.703	60.604	60.456	60.266	60.039	59.78	59.493	59.182	58.852	58.504	58.143	57.77	57.387	56.998	56.604	56.206	55.806	55.406	55.006	54.608	54.213	53.822	53.435	53.054	52.678	52.31	51.947	51.592	51.245	50.906	50.575	50.253	49.939	49.634	49.339	49.053	48.776	48.508	48.25	48.002	47.763	47.535	47.315	47.106	46.906	46.716	46.536	46.366	46.205	46.054	45.913	45.782	45.661	45.55	45.448	45.357	45.275	45.204	45.142	45.091
44.147	49.956	53.129	55.286	56.9	58.154	59.142	59.918	60.52	60.974	61.302	61.52	61.642	61.68	61.644	61.543	61.386	61.179	60.929	60.642	60.324	59.978	59.61	59.223	58.821	58.407	57.984	57.555	57.121	56.686	56.251	55.818	55.387	54.962	54.542	54.129	53.725	53.329	52.942	52.566	52.201	51.847	51.505	51.175	50.858	50.554	50.263	49.986	49.723	49.473	49.238	49.017	48.811	48.619	48.442	48.281	48.135	48.004	47.888	47.789	47.705	47.638	47.586	47.552	47.534	47.534	47.551	47.585	47.639	47.71	47.801	47.911
44.599	50.47	53.839	56.221	58.046	59.491	60.647	61.57	62.3	62.865	63.286	63.581	63.765	63.853	63.854	63.779	63.638	63.438	63.188	62.894	62.562	62.198	61.807	61.393	60.961	60.515	60.059	59.594	59.125	58.653	58.181	57.711	57.245	56.784	56.331	55.885	55.449	55.023	54.609	54.206	53.816	53.44	53.078	52.73	52.397	52.079	51.777	51.491	51.221	50.968	50.732	50.512	50.31	50.125	49.958	49.809	49.678	49.565	49.471	49.395	49.339	49.303	49.286	49.29	49.314	49.359	49.426	49.515	49.627	49.762	49.921	50.104
36.71	40.789	43.486	45.626	47.458	49.094	50.596	52	53.332	54.611	55.85	57.06	58.251	59.43	60.603	61.778	62.96	64.153	65.363	66.597	67.857	69.149	70.48	71.852	73.274	74.75	76.287	77.891	79.57	81.331	83.183	85.136	87.199	89.386	91.707	94.178	96.814	99.634	102.66	105.91	109.42	113.21	117.31	121.78	126.65	131.98	137.83	144.27	151.37	159.24	167.97	177.69	188.51	200.57	213.98	228.86	245.23	263.07	282.18	302.2	322.56	342.55	361.38	378.34	392.97	405.05	414.68	422.08	427.62	431.64	434.47	436.38
46.153	53.051	56.723	58.928	60.439	61.54	62.363	62.979	63.432	63.751	63.959	64.071	64.1	64.059	63.956	63.798	63.594	63.349	63.068	62.758	62.421	62.061	61.684	61.291	60.885	60.469	60.047	59.618	59.186	58.752	58.318	57.884	57.453	57.026	56.603	56.184	55.773	55.368	54.97	54.58	54.199	53.826	53.462	53.108	52.764	52.429	52.105	51.792	51.488	51.195	50.914	50.643	50.382	50.134	49.896	49.669	49.453	49.25	49.056	48.874	48.704	48.544	48.396	48.26	48.135	48.021	47.92	47.829	47.75	47.683	47.629	47.585
44.858	50.985	54.135	56.128	57.556	58.633	59.461	60.096	60.577	60.929	61.172	61.32	61.388	61.384	61.318	61.199	61.032	60.824	60.58	60.307	60.006	59.684	59.342	58.986	58.617	58.238	57.851	57.459	57.065	56.668	56.271	55.876	55.483	55.094	54.71	54.331	53.959	53.595	53.238	52.89	52.55	52.22	51.9	51.59	51.29	51.002	50.724	50.457	50.202	49.958	49.727	49.507	49.299	49.103	48.92	48.748	48.59	48.443	48.31	48.189	48.081	47.987	47.905	47.837	47.782	47.741	47.713	47.699	47.7	47.715	47.745	47.789
41.504	46.728	49.73	51.826	53.419	54.671	55.665	56.452	57.068	57.538	57.881	58.114	58.251	58.302	58.279	58.189	58.042	57.845	57.604	57.325	57.013	56.674	56.312	55.93	55.533	55.125	54.707	54.282	53.853	53.423	52.993	52.565	52.14	51.72	51.306	50.899	50.5	50.111	49.731	49.362	49.004	48.658	48.324	48.002	47.694	47.399	47.117	46.849	46.595	46.356	46.131	45.921	45.725	45.545	45.38	45.23	45.096	44.978	44.875	44.789	44.719	44.665	44.629	44.609	44.607	44.623	44.657	44.71	44.781	44.872	44.983	45.114
43.436	49.007	52.201	54.456	56.182	57.544	58.633	59.5	60.184	60.711	61.101	61.372	61.539	61.613	61.607	61.529	61.388	61.193	60.95	60.666	60.346	59.996	59.621	59.225	58.812	58.386	57.949	57.506	57.058	56.608	56.158	55.71	55.265	54.826	54.394	53.969	53.553	53.146	52.751	52.367	51.995	51.636	51.29	50.957	50.64	50.336	50.047	49.773	49.515	49.273	49.046	48.836	48.642	48.464	48.304	48.16	48.033	47.924	47.833	47.76	47.704	47.668	47.65	47.652	47.673	47.714	47.776	47.859	47.963	48.089	48.239	48.411
